weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
AUG,81,0.123,0.5238095238095238,19.756190476190476,14.8,27.75,8.0,0.0,5.0,3.0,3.0,2.0,0.0,laigenwochijiba
M416,11,0.455,0.0,1.782,1.72,1.89,0.0,0.0,5.0,0.0,0.0,0.0,0.0,HmmmBoy_-
ACE32,59,0.017,0.0,71.35,71.35,71.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98K-363-1
Frag Grenade,5,0.6,0.0,26.5,0.0,44.36,0.0,0.0,0.0,0.0,0.0,0.0,3.0,98K-363-1
UMP45,142,0.056,0.6,18.9535,1.7,78.44,0.0,0.0,10.0,3.0,1.0,6.0,0.0,98K-363-1
ACE32,33,0.152,0.0,32.062,28.34,37.26,0.0,0.0,2.0,1.0,2.0,0.0,0.0,WTF_Zmc
SKS,5,0.6,0.0,95.34333333333332,95.08,95.84,0.0,0.0,1.0,0.0,1.0,1.0,0.0,WTF_Zmc
M24,13,0.231,0.25,123.61,112.68,142.36,0.0,0.0,4.0,0.0,0.0,0.0,0.0,sg439
M416,45,0.022,0.0,130.26,130.26,130.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,sg439
MP5K,70,0.157,0.3125,25.61375,11.52,89.23,1.0,0.0,8.0,2.0,0.0,5.0,0.0,15dayang
Vector,18,0.056,0.0,181.65,181.65,181.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15dayang
Vector,12,0.167,0.0,39.44,39.44,39.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,iMt-9
Beryl M762,97,0.093,0.25,10.331666666666665,8.77,12.12,1.0,0.0,5.0,3.0,2.0,1.0,0.0,ilove_huan
Mk47 Mutant,15,0.267,0.5,48.51375,39.44,50.15,1.0,0.0,5.0,0.0,1.0,1.0,0.0,ilove_huan
M416,47,0.213,0.0,61.585,32.31,115.69,0.0,0.0,6.0,1.0,1.0,2.0,0.0,EULZ0306
Mk12,32,0.062,0.5,140.5075,117.3,163.34,1.0,0.0,2.0,0.0,1.0,0.0,0.0,EULZ0306
AKM,21,0.19,0.42857142857142855,9.968571428571428,6.38,10.95,1.0,0.0,4.0,1.0,1.0,0.0,0.0,MorZ_GoMBo
AUG,19,0.053,0.0,14.37,14.37,14.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MorZ_GoMBo
Mini14,80,0.075,0.0,168.07500000000002,153.72,213.26,0.0,0.0,1.0,2.0,2.0,1.0,0.0,MorZ_GoMBo
AUG,114,0.035,0.0,20.23,3.91,43.46,1.0,0.0,3.0,0.0,0.0,0.0,0.0,XJ-Love007
Frag Grenade,3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,XJ-Love007
ACE32,9,0.444,0.0,13.1875,9.53,16.86,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1u1uo_O
ACE32,120,0.025,0.0,72.19333333333333,53.79,106.78,0.0,0.0,2.0,0.0,1.0,0.0,0.0,lybb_dageyi
M24,10,0.4,0.0,119.7,106.69,125.39,0.0,0.0,1.0,2.0,1.0,0.0,0.0,lybb_dageyi
ACE32,4,0.75,0.0,11.586666666666668,11.4,11.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,DaShuaiBiiii_-
Frag Grenade,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Phoen1xSuns
Mini14,5,0.2,0.0,127.15,127.15,127.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phoen1xSuns
Beryl M762,43,0.0,1.0,11.206666666666665,11.09,11.37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Guts_xiaoyu
ACE32,33,0.061,0.6,17.668,5.83,20.64,0.0,0.0,3.0,0.0,1.0,1.0,0.0,ToDoRo_001
Kar98k,1,1.0,0.0,58.64,58.64,58.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,V_nik
AUG,91,0.099,0.25,28.814166666666665,11.3,84.11,2.0,0.0,7.0,0.0,1.0,2.0,0.0,Mo0v0
Frag Grenade,4,0.75,0.25,52.06,41.43,60.84,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Mo0v0
Kar98k,14,0.214,0.0,117.51666666666667,111.31,125.92,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Mo0v0
ACE32,56,0.036,0.0,5.835,5.7,5.97,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Left222
M16A4,34,0.029,0.6666666666666666,224.52666666666667,199.46,237.06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Left222
Beryl M762,7,0.286,0.0,9.455,9.43,9.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,q4SuXUeDbVXwm
ACE32,24,0.125,0.0,28.849999999999998,28.07,29.24,0.0,0.0,0.0,0.0,0.0,3.0,0.0,X-PLove009
AUG,22,0.045,0.0,27.52,27.52,27.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,RookieKuang
AUG,88,0.102,0.18181818181818182,33.341818181818184,17.79,103.57,0.0,0.0,6.0,2.0,0.0,3.0,0.0,sorrysorryge
Frag Grenade,1,0.0,1.0,18.01,18.01,18.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sorrysorryge
Mk12,43,0.093,0.0,83.53,29.85,117.01,0.0,0.0,2.0,1.0,1.0,0.0,0.0,sorrysorryge
Mk47 Mutant,20,0.1,0.3333333333333333,47.99666666666667,44.05,50.11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,NH-XW
AUG,99,0.121,0.5862068965517241,5.3486206896551725,0.71,14.41,3.0,0.0,22.0,0.0,2.0,2.0,0.0,3Y266
Mini14,16,0.062,0.0,154.0,154.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3Y266
ACE32,186,0.027,0.375,18.103749999999998,2.93,37.33,0.0,0.0,7.0,0.0,1.0,0.0,0.0,lmixtt
SKS,40,0.325,0.0,108.23846153846154,36.74,212.09,2.0,0.0,6.0,3.0,1.0,1.0,0.0,lmixtt
AUG,270,0.074,0.42857142857142855,34.56114285714286,8.94,123.7,4.0,0.0,20.0,4.0,3.0,4.0,0.0,YuhcuD_
Mk12,23,0.043,0.0,82.37,82.37,82.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,YuhcuD_
ACE32,65,0.015,0.0,12.2,12.2,12.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W20000509
Mk12,40,0.025,0.0,162.74,162.74,162.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W20000509
AUG,10,0.0,1.0,5.4575,5.38,5.5,1.0,0.0,2.0,0.0,0.0,1.0,0.0,AnQi9827
Kar98k,11,0.364,0.0,153.775,105.62,181.53,0.0,0.0,3.0,0.0,1.0,0.0,0.0,AnQi9827
AKM,15,0.133,0.0,4.18,3.83,4.53,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Winkwink0v0
Micro UZI,10,0.0,1.0,10.271666666666667,10.24,10.29,1.0,0.0,5.0,0.0,0.0,0.0,0.0,PiratEFourteeN
Mini14,83,0.145,0.0,228.07333333333335,173.14,255.91,0.0,0.0,6.0,1.0,2.0,3.0,0.0,emo_Che
Mk12,18,0.056,0.5,180.685,178.23,183.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3_show
AUG,208,0.096,0.42857142857142855,34.599428571428575,2.95,86.84,2.0,0.0,16.0,4.0,2.0,11.0,0.0,ii712_
Frag Grenade,3,0.333,0.0,8.54,8.54,8.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ii712_
Beryl M762,11,0.091,0.0,1.83,1.83,1.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SY_Windows
ACE32,51,0.078,0.0,5.425,4.96,6.1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,wdyopop
AKM,45,0.133,0.6470588235294118,24.061176470588236,10.21,33.93,1.0,0.0,4.0,6.0,1.0,5.0,0.0,wdyopop
Frag Grenade,3,0.667,0.0,10.209999999999999,5.97,14.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,wdyopop
Micro UZI,31,0.226,0.0,32.77285714285714,31.76,34.65,0.0,0.0,4.0,1.0,1.0,1.0,0.0,wdyopop
M249,148,0.034,0.0,37.19,37.19,37.19,0.0,0.0,3.0,0.0,1.0,1.0,0.0,pjcen666
Mk12,24,0.083,0.0,72.34,72.34,72.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,pjcen666
AKM,54,0.019,0.875,6.76625,6.11,10.14,0.0,0.0,4.0,1.0,1.0,2.0,0.0,TdnPgBVJX5TuW
VSS,5,0.2,0.0,43.14,43.14,43.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MACKMACKHANE
M416,30,0.233,0.36363636363636365,5.373636363636364,2.29,8.91,4.0,0.0,4.0,2.0,0.0,1.0,0.0,7iiir
M16A4,9,0.444,0.3333333333333333,3.3966666666666665,3.25,3.61,0.0,0.0,4.0,0.0,1.0,1.0,0.0,Superman__Ab1
M416,23,0.043,0.0,18.06,18.06,18.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Superman__Ab1
MP5K,190,0.116,0.56,13.9872,1.56,95.77,4.0,0.0,31.0,3.0,8.0,4.0,0.0,Superman__Ab1
Mini14,4,0.75,0.0,77.52666666666666,77.43,77.69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Superman__Ab1
Beryl M762,38,0.132,0.2857142857142857,73.16,53.4,88.11,1.0,0.0,3.0,2.0,0.0,1.0,0.0,MeiNanzi_Y
Kar98k,22,0.182,0.2,203.68,190.44,242.21,0.0,0.0,3.0,0.0,1.0,1.0,0.0,MeiNanzi_Y
M249,65,0.077,0.6428571428571429,19.174285714285713,1.19,53.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,Jwh0802
Vector,16,0.312,0.0,18.502,18.27,18.63,0.0,0.0,3.0,0.0,1.0,1.0,0.0,poop_-poop
M24,5,0.4,0.6,107.104,47.39,122.41,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4everDAD
M416,48,0.167,0.42857142857142855,25.65857142857143,0.58,44.8,0.0,0.0,8.0,2.0,2.0,2.0,0.0,4everDAD
Thompson,39,0.154,0.0,59.946666666666665,56.44,63.31,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4everDAD
M24,10,0.2,0.0,250.13,244.15,256.11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,cctv-161617
ACE32,66,0.061,0.0,61.8425,61.8,61.93,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Nmb1s
AKM,21,0.19,0.0,10.075,7.25,13.53,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Superman__Azu
M416,17,0.0,1.0,28.58,28.58,28.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Superman__Azu
Mini14,8,0.125,0.0,97.68,97.68,97.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Superman__Azu
ACE32,27,0.148,0.0,28.25,27.7,29.89,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BiLi_433344
Vector,49,0.082,0.7142857142857143,15.58,14.96,16.78,0.0,0.0,9.0,0.0,1.0,4.0,0.0,BiLi_433344
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BigJe8
Micro UZI,8,0.375,0.0,3.0066666666666664,2.97,3.04,0.0,0.0,0.0,3.0,0.0,0.0,0.0,TianCiShiZi
Beryl M762,21,0.095,0.0,5.505,5.47,5.54,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yj75kg
ACE32,62,0.081,0.16666666666666666,19.60333333333333,17.24,20.14,1.0,0.0,2.0,0.0,1.0,2.0,0.0,jcoksmiley
ACE32,27,0.037,0.0,28.65,28.65,28.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wunaochong666
AUG,29,0.103,0.6666666666666666,4.176666666666667,2.75,6.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,wunaochong666
Frag Grenade,2,0.0,1.0,27.64,27.64,27.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LDQ886
MP5K,48,0.083,0.0,36.5375,35.64,37.47,0.0,0.0,2.0,0.0,0.0,2.0,0.0,LDQ886
ACE32,14,0.071,0.0,2.27,2.27,2.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,quantao98ka
AWM,19,0.263,0.2857142857142857,194.3414285714286,81.49,248.93,0.0,0.0,6.0,0.0,0.0,1.0,0.0,Axe47-
M416,76,0.25,0.17391304347826086,29.999565217391304,4.94,106.18,4.0,0.0,12.0,1.0,2.0,4.0,0.0,Axe47-
AUG,34,0.029,0.0,8.2,8.2,8.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ntmdzzb
AUG,14,0.214,0.0,71.52,71.52,71.52,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Nefelibata0-0
Beryl M762,49,0.02,0.0,109.74,109.74,109.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nefelibata0-0
M24,27,0.111,0.4,113.954,97.42,161.38,1.0,0.0,3.0,0.0,1.0,0.0,0.0,Nefelibata0-0
Mk12,5,0.4,0.0,47.475,47.45,47.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Bestlmomo9_-
AKM,85,0.024,0.0,53.335,41.92,64.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,BigTop_eve
Frag Grenade,3,0.333,0.0,50.21,50.21,50.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BigTop_eve
Mini14,21,0.238,0.2857142857142857,74.82000000000001,62.17,95.25,1.0,0.0,3.0,1.0,0.0,2.0,0.0,BigTop_eve
AUG,14,0.143,0.0,5.895,5.62,6.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Destin_797
Frag Grenade,2,0.5,0.0,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Destin_797
M24,1,1.0,0.0,29.15,29.15,29.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Destin_797
SKS,3,0.333,0.0,3.79,3.79,3.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wiwiin1
M16A4,15,0.067,0.0,28.89,28.89,28.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1xpert_
Vector,55,0.127,0.0,6.968571428571429,4.91,9.38,2.0,0.0,4.0,0.0,1.0,0.0,0.0,N_xxxhao
ACE32,130,0.023,0.5714285714285714,50.83571428571429,34.13,77.09,0.0,0.0,4.0,0.0,0.0,3.0,0.0,Pikk_Myy
M24,7,0.143,0.5,192.495,191.0,193.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Pikk_Myy
Mini14,10,0.3,0.25,86.89,86.89,86.89,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Pikk_Myy
AKM,85,0.035,0.0,13.816666666666668,4.43,31.51,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Vip_ooo
MP5K,39,0.154,0.25,20.146250000000002,16.26,24.25,0.0,0.0,4.0,1.0,2.0,1.0,0.0,PRoDo-_-
AKM,27,0.185,0.0,57.044000000000004,55.93,61.5,0.0,0.0,4.0,0.0,0.0,1.0,0.0,Roooi1
M416,72,0.014,0.8333333333333334,32.10333333333333,23.44,61.17,2.0,0.0,3.0,0.0,1.0,0.0,0.0,XXningmeng
M416,53,0.057,0.0,26.436666666666667,6.43,59.85,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Liang-M762
Beryl M762,203,0.089,0.28,24.18,0.92,106.18,1.0,0.0,16.0,1.0,0.0,7.0,0.0,23king-
Frag Grenade,3,0.0,1.0,55.75,55.75,55.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23king-
M24,5,0.4,0.0,81.115,65.1,97.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23king-
Micro UZI,11,0.0,1.0,3.4480000000000004,3.35,3.59,4.0,0.0,0.0,0.0,1.0,0.0,0.0,23king-
Beryl M762,182,0.038,0.0,41.33142857142857,8.91,48.04,0.0,0.0,5.0,1.0,0.0,1.0,0.0,imodoudou
Frag Grenade,3,0.667,0.3333333333333333,40.99666666666666,32.75,54.41,0.0,0.0,0.0,0.0,0.0,0.0,3.0,imodoudou
Frag Grenade,4,0.5,0.0,5.395,0.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0,2.0,lovewell5
M416,81,0.111,0.35714285714285715,35.43857142857143,2.5,88.36,8.0,0.0,5.0,0.0,0.0,1.0,0.0,lovewell5
Mk12,75,0.173,0.13333333333333333,96.30333333333333,22.83,198.78,2.0,0.0,13.0,0.0,0.0,0.0,0.0,lovewell5
AUG,53,0.094,0.16666666666666666,70.64999999999999,62.53,86.89,1.0,0.0,3.0,1.0,1.0,0.0,0.0,MeiNanzi_T
Mk12,95,0.084,0.5,244.1625,227.29,258.78,1.0,0.0,9.0,4.0,2.0,0.0,0.0,MeiNanzi_T
ACE32,32,0.156,0.16666666666666666,36.26166666666666,36.17,36.31,0.0,0.0,3.0,2.0,1.0,0.0,0.0,DKpubgw
MP5K,24,0.042,0.0,30.2,30.2,30.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Help_-_me-
SKS,8,0.25,0.3333333333333333,88.64666666666666,86.34,91.64,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Help_-_me-
AUG,36,0.167,0.0,47.49666666666667,8.91,67.12,2.0,0.0,2.0,0.0,2.0,0.0,0.0,PANSHA0168
Beryl M762,25,0.08,0.0,9.08,8.85,9.31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,QianNany0u_
Kar98k,2,0.5,0.5,76.42500000000001,75.37,77.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,QianNany0u_
AUG,64,0.078,0.375,31.986250000000002,14.33,34.78,0.0,0.0,8.0,0.0,0.0,0.0,0.0,xiaokalami_
Frag Grenade,2,0.5,0.0,11.01,11.01,11.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xiaokalami_
UMP45,204,0.108,0.5925925925925926,7.952592592592593,1.44,54.17,4.0,0.0,40.0,5.0,3.0,2.0,0.0,xiaokalami_
Mk12,6,0.333,0.0,92.875,92.72,93.03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Steam-amdition
Frag Grenade,2,1.0,0.5,47.925,42.12,54.99,0.0,0.0,0.0,0.0,0.0,0.0,4.0,BDWZJR--JoKer
MP5K,298,0.01,0.6666666666666666,11.067777777777778,2.56,49.25,1.0,0.0,5.0,0.0,0.0,3.0,0.0,BDWZJR--JoKer
Mk12,9,0.111,0.0,431.26,431.26,431.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,BDWZJR--JoKer
M416,30,0.0,1.0,22.825,22.43,23.19,0.0,0.0,4.0,0.0,0.0,0.0,0.0,zhoudong0227
MP5K,27,0.148,0.0,22.7825,21.6,26.26,1.0,0.0,3.0,0.0,0.0,0.0,0.0,zhoudong0227
Mk12,14,0.214,0.0,70.81,68.91,72.39,0.0,0.0,0.0,2.0,1.0,0.0,0.0,zhoudong0227
MP5K,221,0.131,0.5166666666666667,12.319333333333333,1.88,51.47,6.0,0.0,39.0,4.0,0.0,11.0,0.0,yonglanguaimao
Mk12,89,0.09,0.0,252.52875,168.36,449.11,1.0,0.0,2.0,1.0,1.0,3.0,0.0,yonglanguaimao
VSS,10,0.2,0.0,4.5600000000000005,4.49,4.63,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5O2N1
AUG,61,0.049,0.0,27.7,27.7,27.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,omgnb-no1
Beryl M762,38,0.079,0.7692307692307693,6.287692307692307,1.21,21.84,0.0,0.0,9.0,2.0,0.0,2.0,0.0,omgnb-no1
Frag Grenade,1,1.0,0.0,24.65,24.65,24.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,omgnb-no1
Mini14,20,0.1,0.0,189.49,189.49,189.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,omgnb-no1
Vector,41,0.073,0.8125,2.988125,0.8,6.37,0.0,0.0,15.0,1.0,0.0,0.0,0.0,omgnb-no1
AKM,63,0.048,0.4,24.39,23.39,26.05,1.0,0.0,2.0,0.0,2.0,0.0,0.0,ZYzlxzlx
Frag Grenade,4,0.5,0.0,90.08,88.71,91.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ZYzlxzlx
ACE32,5,0.2,0.0,29.15,29.15,29.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86xziuj5d
M416,12,0.25,0.5,21.305,19.81,23.87,0.0,0.0,3.0,3.0,0.0,0.0,0.0,86xziuj5d
Beryl M762,65,0.015,0.0,34.22,34.22,34.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ALX_JING
Kar98k,2,0.5,0.0,199.7,199.7,199.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ALX_JING
Mini14,2,0.5,0.0,125.72,125.72,125.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FBI_OpenYourDoor
Thompson,53,0.038,0.8,6.787000000000001,2.16,13.68,0.0,0.0,2.0,5.0,3.0,0.0,0.0,FBI_OpenYourDoor
AKM,127,0.071,0.5909090909090909,18.255,1.93,50.52,3.0,0.0,14.0,2.0,0.0,3.0,0.0,ALG_gaming
Micro UZI,94,0.138,0.5185185185185185,4.49,0.7,10.89,3.0,0.0,14.0,3.0,3.0,4.0,0.0,ALG_gaming
UMP45,21,0.143,0.625,9.32625,9.13,9.39,4.0,0.0,4.0,0.0,0.0,0.0,0.0,dzrcnmgb
MP5K,26,0.115,0.7857142857142857,4.186428571428571,3.44,6.01,1.0,0.0,11.0,0.0,2.0,0.0,0.0,Shili24
AUG,30,0.1,0.0,19.23,18.94,19.54,0.0,0.0,2.0,0.0,1.0,0.0,0.0,LargewaveZzz
Thompson,47,0.149,0.5625,5.924375,4.44,19.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,LargewaveZzz
ACE32,99,0.01,0.875,18.725,4.76,61.19,1.0,0.0,2.0,3.0,0.0,2.0,0.0,Lian9ChaoWei
M416,37,0.054,0.8571428571428571,20.49142857142857,4.43,41.3,3.0,0.0,8.0,2.0,0.0,1.0,0.0,Lian9ChaoWei
Mk12,48,0.042,0.0,194.885,189.86,199.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Lian9ChaoWei
Vector,34,0.088,0.7,3.3440000000000003,0.93,8.49,0.0,0.0,10.0,0.0,0.0,0.0,0.0,tarzan1986
AUG,175,0.057,0.0,35.474000000000004,2.16,86.65,2.0,0.0,6.0,0.0,1.0,1.0,0.0,LionerEEE
MP5K,55,0.127,0.5882352941176471,15.705882352941176,1.94,58.7,0.0,0.0,12.0,5.0,0.0,0.0,0.0,LionerEEE
Mini14,107,0.075,0.3333333333333333,217.8033333333333,96.39,403.18,2.0,0.0,5.0,1.0,1.0,3.0,0.0,LionerEEE
Micro UZI,3,0.333,0.0,2.58,2.58,2.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WeirdoUnicorn-
Mk12,7,0.429,0.0,67.56333333333333,65.96,70.77,0.0,0.0,3.0,0.0,0.0,0.0,0.0,wyw--nb
Mini14,22,0.227,0.0,256.37,70.77,545.44,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Ray-Z_cn
AKM,5,0.0,1.0,5.87,5.67,6.13,0.0,0.0,3.0,0.0,0.0,0.0,0.0,FC1sm1yu
AUG,146,0.014,0.875,24.808125,13.21,64.14,3.0,0.0,10.0,0.0,2.0,1.0,0.0,YuHangkk0427
Mk12,155,0.065,0.23076923076923078,190.41846153846154,58.2,317.43,1.0,0.0,8.0,2.0,0.0,2.0,0.0,YuHangkk0427
AKM,13,0.077,0.0,2.75,2.75,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MoysipT
MP5K,76,0.039,0.0,84.74666666666667,78.09,98.04,0.0,0.0,2.0,0.0,0.0,1.0,0.0,SKILIlEnOta
AKM,30,0.1,0.0,16.066666666666666,12.9,18.01,0.0,0.0,2.0,1.0,0.0,0.0,0.0,YEXUE_Killer
Frag Grenade,1,1.0,0.0,37.99,37.99,37.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,404-ache_X_a
M416,129,0.078,0.0,38.494,5.11,57.49,2.0,0.0,5.0,1.0,0.0,2.0,0.0,404-ache_X_a
Mk12,15,0.2,0.0,66.07000000000001,65.98,66.12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,404-ache_X_a
M416,14,0.214,0.0,15.533333333333333,15.38,15.74,0.0,0.0,3.0,0.0,0.0,0.0,0.0,doguhanuludag
QBZ95,47,0.191,0.55,32.782,3.15,77.57,1.0,0.0,11.0,3.0,1.0,4.0,0.0,GamesLover7032
Frag Grenade,2,0.5,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rtt90--6-_
Thompson,62,0.129,0.2727272727272727,27.30090909090909,2.47,41.62,3.0,0.0,6.0,1.0,0.0,1.0,0.0,SerikK333
M16A4,7,0.286,0.0,55.84,55.8,55.88,0.0,0.0,2.0,0.0,0.0,0.0,0.0,404-S4B4
M416,57,0.053,0.0,27.39,13.82,41.54,0.0,0.0,1.0,0.0,2.0,0.0,0.0,404-S4B4
QBZ95,112,0.036,0.5,15.0225,7.13,34.77,0.0,0.0,5.0,1.0,1.0,1.0,0.0,404-S4B4
M249,57,0.07,0.6923076923076923,8.51923076923077,3.12,9.33,1.0,0.0,10.0,0.0,1.0,1.0,0.0,me4tay
SKS,57,0.018,0.0,203.7,203.7,203.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kolb3n
QBZ95,79,0.114,0.6785714285714286,8.486428571428572,0.73,20.56,2.0,0.0,12.0,2.0,7.0,5.0,0.0,PiazaRea
AUG,214,0.079,0.5641025641025641,26.195897435897436,8.96,69.2,5.0,0.0,22.0,4.0,2.0,6.0,0.0,A-Z-A-P-T-E-K
Frag Grenade,3,1.333,0.2,65.862,40.9,74.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,A-Z-A-P-T-E-K
M249,43,0.116,0.0,40.038,35.83,45.11,0.0,0.0,3.0,0.0,1.0,1.0,0.0,A-Z-A-P-T-E-K
QBU,39,0.128,0.5,265.529,233.24,281.41,2.0,0.0,5.0,2.0,1.0,0.0,0.0,A-Z-A-P-T-E-K
AUG,66,0.076,0.8076923076923077,11.356923076923078,1.52,52.5,2.0,0.0,15.0,2.0,5.0,2.0,0.0,Srbin1312
Frag Grenade,2,1.0,0.0,40.46,25.84,55.08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Srbin1312
QBU,55,0.164,0.0,107.25888888888888,50.08,223.38,0.0,0.0,5.0,1.0,2.0,1.0,0.0,Srbin1312
AKM,3,0.333,0.0,14.21,14.21,14.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Starstrike345
Kar98k,5,0.2,0.0,166.57,166.57,166.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Starstrike345
AUG,29,0.0,1.0,7.6925,7.59,7.91,0.0,0.0,2.0,1.0,0.0,1.0,0.0,EmoSAPLAR
M416,24,0.125,0.0,19.106666666666666,16.72,20.84,0.0,0.0,1.0,1.0,0.0,1.0,0.0,YayaGamer
AKM,35,0.143,0.375,13.47875,4.42,29.42,1.0,0.0,6.0,1.0,0.0,0.0,0.0,SirSneakALot
AKM,27,0.185,0.0,48.366,33.29,52.51,0.0,0.0,3.0,0.0,0.0,2.0,0.0,00961---WAHAB-_-
Frag Grenade,1,1.0,0.0,16.44,16.44,16.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STAS_UA
Thompson,16,0.062,0.0,23.99,23.99,23.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,STAS_UA
